condition,voltage_uv
eyes_open,-13.73
eyes_open,-11.29
eyes_open,-7.78
eyes_open,-4.57
eyes_open,-2.74
eyes_open,-2.59
eyes_open,-3.81
eyes_open,-5.34
eyes_open,-6.56
eyes_open,-6.71
eyes_open,-5.49
eyes_open,-3.2
eyes_open,-0.91
eyes_open,0.61
eyes_open,0.92
eyes_open,0.31
eyes_open,-1.06
eyes_open,-2.13
eyes_open,-2.59
eyes_open,-2.13
eyes_open,-1.37
eyes_open,-0.91
eyes_open,-1.06
eyes_open,-2.44
eyes_open,-4.73
eyes_open,-7.17
eyes_open,-9.0
eyes_open,-9.91
eyes_open,-9.46
eyes_open,-8.24
eyes_open,-6.86
eyes_open,-5.95
eyes_open,-5.95
eyes_open,-6.86
eyes_open,-8.24
eyes_open,-9.15
eyes_open,-9.46
eyes_open,-8.85
eyes_open,-7.32
eyes_open,-5.95
eyes_open,-4.88
eyes_open,-3.96
eyes_open,-3.66
eyes_open,-2.9
eyes_open,-1.67
eyes_open,0.31
eyes_open,2.75
eyes_open,4.73
eyes_open,5.8
eyes_open,5.34
eyes_open,3.97
eyes_open,1.83
eyes_open,0.16
eyes_open,-0.45
eyes_open,0.31
eyes_open,1.68
eyes_open,3.06
eyes_open,3.21
eyes_open,1.68
eyes_open,-1.67
eyes_open,-5.79
eyes_open,-9.61
eyes_open,-12.2
eyes_open,-12.51
eyes_open,-11.14
eyes_open,-8.39
eyes_open,-5.79
eyes_open,-3.96
eyes_open,-3.05
eyes_open,-3.2
eyes_open,-3.66
eyes_open,-4.12
eyes_open,-3.96
eyes_open,-3.2
eyes_open,-2.59
eyes_open,-2.29
eyes_open,-2.9
eyes_open,-4.27
eyes_open,-5.79
eyes_open,-7.17
eyes_open,-7.78
eyes_open,-7.17
eyes_open,-6.1
eyes_open,-4.88
eyes_open,-3.66
eyes_open,-3.35
eyes_open,-3.51
eyes_open,-3.81
eyes_open,-3.96
eyes_open,-3.35
eyes_open,-2.29
eyes_open,-0.61
eyes_open,0.92
eyes_open,2.29
eyes_open,3.21
eyes_open,4.12
eyes_open,4.89
eyes_open,5.95
eyes_open,7.02
eyes_open,8.09
eyes_open,9.16
eyes_open,10.07
eyes_open,10.68
eyes_open,11.6
eyes_open,12.82
eyes_open,14.5
eyes_open,16.18
eyes_open,18.01
eyes_open,19.23
eyes_open,19.84
eyes_open,20.15
eyes_open,20.3
eyes_open,21.06
eyes_open,22.43
eyes_open,24.72
eyes_open,27.16
eyes_open,29.15
eyes_open,29.45
eyes_open,27.93
eyes_open,24.42
eyes_open,19.38
eyes_open,14.04
eyes_open,9.16
eyes_open,5.65
eyes_open,3.67
eyes_open,2.9
eyes_open,2.9
eyes_open,2.9
eyes_open,2.44
eyes_open,1.22
eyes_open,-0.15
eyes_open,-1.37
eyes_open,-2.13
eyes_open,-1.83
eyes_open,-1.06
eyes_open,0.46
eyes_open,1.99
eyes_open,3.51
eyes_open,4.58
eyes_open,5.19
eyes_open,5.5
eyes_open,5.65
eyes_open,5.65
eyes_open,5.8
eyes_open,6.26
eyes_open,7.02
eyes_open,8.09
eyes_open,8.85
eyes_open,9.62
eyes_open,9.62
eyes_open,9.01
eyes_open,7.48
eyes_open,5.19
eyes_open,2.44
eyes_open,-0.45
eyes_open,-2.9
eyes_open,-4.88
eyes_open,-6.1
eyes_open,-6.56
eyes_open,-6.56
eyes_open,-6.1
eyes_open,-5.34
eyes_open,-3.81
eyes_open,-2.13
eyes_open,0.31
eyes_open,3.06
eyes_open,5.95
eyes_open,8.7
eyes_open,10.68
eyes_open,12.06
eyes_open,12.36
eyes_open,12.06
eyes_open,11.45
eyes_open,11.14
eyes_open,11.14
eyes_open,11.75
eyes_open,12.67
eyes_open,13.74
eyes_open,14.65
eyes_open,15.72
eyes_open,16.33
eyes_open,17.25
eyes_open,18.31
eyes_open,19.38
eyes_open,20.3
eyes_open,20.76
eyes_open,20.3
eyes_open,19.23
eyes_open,17.25
eyes_open,15.26
eyes_open,13.74
eyes_open,13.13
eyes_open,13.28
eyes_open,14.35
eyes_open,15.11
eyes_open,15.57
eyes_open,15.11
eyes_open,13.89
eyes_open,12.36
eyes_open,10.84
eyes_open,9.77
eyes_open,9.31
eyes_open,9.31
eyes_open,9.46
eyes_open,9.31
eyes_open,9.16
eyes_open,8.7
eyes_open,8.55
eyes_open,8.85
eyes_open,9.31
eyes_open,9.92
eyes_open,10.07
eyes_open,9.31
eyes_open,7.63
eyes_open,5.34
eyes_open,3.21
eyes_open,1.83
eyes_open,1.53
eyes_open,2.6
eyes_open,4.58
eyes_open,6.87
eyes_open,8.4
eyes_open,9.16
eyes_open,9.01
eyes_open,8.09
eyes_open,7.33
eyes_open,7.02
eyes_open,7.48
eyes_open,8.4
eyes_open,9.62
eyes_open,10.07
eyes_open,10.23
eyes_open,9.62
eyes_open,8.85
eyes_open,8.24
eyes_open,7.94
eyes_open,8.09
eyes_open,8.4
eyes_open,8.09
eyes_open,7.33
eyes_open,5.5
eyes_open,3.36
eyes_open,0.92
eyes_open,-1.06
eyes_open,-2.59
eyes_open,-3.51
eyes_open,-4.57
eyes_open,-6.1
eyes_open,-8.08
eyes_open,-10.07
eyes_open,-11.29
eyes_open,-11.44
eyes_open,-9.91
eyes_open,-7.02
eyes_open,-3.66
eyes_open,-0.61
eyes_open,1.07
eyes_open,0.92
eyes_open,-0.76
eyes_open,-2.74
eyes_open,-4.42
eyes_open,-4.88
eyes_open,-3.96
eyes_open,-2.44
eyes_open,-0.91
eyes_open,-0.45
eyes_open,-1.22
eyes_open,-3.05
eyes_open,-5.03
eyes_open,-6.56
eyes_open,-6.86
eyes_open,-5.79
eyes_open,-3.66
eyes_open,-1.37
eyes_open,0.46
eyes_open,1.68
eyes_open,2.44
eyes_open,3.36
eyes_open,4.43
eyes_open,6.11
eyes_open,7.79
eyes_open,9.16
eyes_open,9.16
eyes_open,8.24
eyes_open,6.41
eyes_open,4.28
eyes_open,3.06
eyes_open,3.21
eyes_open,4.73
eyes_open,7.18
eyes_open,9.62
eyes_open,11.14
eyes_open,11.45
eyes_open,10.07
eyes_open,8.09
eyes_open,5.95
eyes_open,4.73
eyes_open,4.58
eyes_open,5.19
eyes_open,6.11
eyes_open,6.11
eyes_open,5.04
eyes_open,2.9
eyes_open,0.0
eyes_open,-2.59
eyes_open,-4.27
eyes_open,-4.27
eyes_open,-3.05
eyes_open,-1.06
eyes_open,0.77
eyes_open,1.53
eyes_open,0.92
eyes_open,-0.61
eyes_open,-2.74
eyes_open,-4.27
eyes_open,-4.57
eyes_open,-3.96
eyes_open,-2.74
eyes_open,-1.52
eyes_open,-1.22
eyes_open,-2.29
eyes_open,-4.42
eyes_open,-6.86
eyes_open,-8.69
eyes_open,-9.3
eyes_open,-8.24
eyes_open,-5.64
eyes_open,-2.59
eyes_open,0.0
eyes_open,1.53
eyes_open,1.68
eyes_open,0.77
eyes_open,-0.61
eyes_open,-1.98
eyes_open,-3.05
eyes_open,-3.96
eyes_open,-4.88
eyes_open,-6.56
eyes_open,-8.54
eyes_open,-10.98
eyes_open,-12.81
eyes_open,-13.42
eyes_open,-12.05
eyes_open,-9.0
eyes_open,-4.57
eyes_open,-0.15
eyes_open,2.9
eyes_open,3.82
eyes_open,2.14
eyes_open,-1.22
eyes_open,-5.34
eyes_open,-8.69
eyes_open,-10.83
eyes_open,-11.14
eyes_open,-9.91
eyes_open,-8.39
eyes_open,-7.47
eyes_open,-7.93
eyes_open,-9.46
eyes_open,-11.59
eyes_open,-13.42
eyes_open,-14.03
eyes_open,-13.27
eyes_open,-11.44
eyes_open,-9.3
eyes_open,-7.63
eyes_open,-7.47
eyes_open,-8.54
eyes_open,-10.37
eyes_open,-12.36
eyes_open,-13.58
eyes_open,-13.88
eyes_open,-13.27
eyes_open,-12.2
eyes_open,-11.14
eyes_open,-10.53
eyes_open,-10.07
eyes_open,-9.76
eyes_open,-9.15
eyes_open,-7.93
eyes_open,-6.86
eyes_open,-6.1
eyes_open,-6.25
eyes_open,-7.32
eyes_open,-9.15
eyes_open,-10.68
eyes_open,-11.29
eyes_open,-10.22
eyes_open,-7.93
eyes_open,-5.03
eyes_open,-2.13
eyes_open,-0.76
eyes_open,-1.06
eyes_open,-2.9
eyes_open,-5.49
eyes_open,-7.78
eyes_open,-9.0
eyes_open,-8.69
eyes_open,-7.32
eyes_open,-5.49
eyes_open,-3.81
eyes_open,-3.35
eyes_open,-4.12
eyes_open,-6.1
eyes_open,-8.69
eyes_open,-11.14
eyes_open,-13.27
eyes_open,-14.49
eyes_open,-15.26
eyes_open,-15.26
eyes_open,-14.95
eyes_open,-14.64
eyes_open,-14.64
eyes_open,-15.41
eyes_open,-16.63
eyes_open,-18.31
eyes_open,-20.14
eyes_open,-21.51
eyes_open,-21.97
eyes_open,-21.36
eyes_open,-19.99
eyes_open,-18.46
eyes_open,-17.24
eyes_open,-17.09
eyes_open,-18.0
eyes_open,-19.53
eyes_open,-21.36
eyes_open,-22.27
eyes_open,-21.82
eyes_open,-19.99
eyes_open,-16.93
eyes_open,-13.58
eyes_open,-10.68
eyes_open,-8.39
eyes_open,-7.02
eyes_open,-6.1
eyes_open,-4.73
eyes_open,-3.2
eyes_open,-1.37
eyes_open,0.31
eyes_open,1.07
eyes_open,0.46
eyes_open,-1.52
eyes_open,-4.57
eyes_open,-7.63
eyes_open,-9.91
eyes_open,-10.37
eyes_open,-9.15
eyes_open,-6.41
eyes_open,-3.35
eyes_open,-0.76
eyes_open,0.46
eyes_open,0.31
eyes_open,-1.06
eyes_open,-2.9
eyes_open,-4.12
eyes_open,-4.12
eyes_open,-2.44
eyes_open,0.31
eyes_open,3.67
eyes_open,6.41
eyes_open,7.63
eyes_open,7.18
eyes_open,5.04
eyes_open,1.68
eyes_open,-1.52
eyes_open,-3.81
eyes_open,-4.42
eyes_open,-3.66
eyes_open,-2.13
eyes_open,-0.3
eyes_open,0.31
eyes_open,-0.45
eyes_open,-3.05
eyes_open,-6.41
eyes_open,-9.91
eyes_open,-12.36
eyes_open,-13.12
eyes_open,-12.05
eyes_open,-10.22
eyes_open,-8.08
eyes_open,-7.17
eyes_open,-7.93
eyes_open,-10.07
eyes_open,-13.12
eyes_open,-15.71
eyes_open,-17.09
eyes_open,-16.17
eyes_open,-13.42
eyes_open,-9.61
eyes_open,-5.64
eyes_open,-3.05
eyes_open,-2.44
eyes_open,-3.66
eyes_open,-5.95
eyes_open,-8.39
eyes_open,-10.22
eyes_open,-10.98
eyes_open,-10.22
eyes_open,-9.15
eyes_open,-8.08
eyes_open,-7.63
eyes_open,-7.78
eyes_open,-8.24
eyes_open,-8.39
eyes_open,-7.93
eyes_open,-6.56
eyes_open,-4.57
eyes_open,-2.59
eyes_open,-1.06
eyes_open,-0.45
eyes_open,-0.76
eyes_open,-1.67
eyes_open,-2.74
eyes_open,-3.2
eyes_open,-3.05
eyes_open,-1.67
eyes_open,0.46
eyes_open,3.36
eyes_open,6.72
eyes_open,10.23
eyes_open,13.74
eyes_open,16.79
eyes_open,19.08
eyes_open,19.99
eyes_open,19.23
eyes_open,16.79
eyes_open,13.28
eyes_open,9.62
eyes_open,6.11
eyes_open,3.21
eyes_open,1.22
eyes_open,0.0
eyes_open,-1.06
eyes_open,-2.44
eyes_open,-4.42
eyes_open,-6.71
eyes_open,-8.85
eyes_open,-10.68
eyes_open,-11.75
eyes_open,-11.9
eyes_open,-11.59
eyes_open,-10.53
eyes_open,-9.46
eyes_open,-7.93
eyes_open,-6.56
eyes_open,-4.88
eyes_open,-3.35
eyes_open,-2.13
eyes_open,-1.67
eyes_open,-1.98
eyes_open,-3.05
eyes_open,-4.27
eyes_open,-5.49
eyes_open,-5.95
eyes_open,-5.34
eyes_open,-4.42
eyes_open,-3.51
eyes_open,-3.2
eyes_open,-3.96
eyes_open,-5.79
eyes_open,-8.54
eyes_open,-11.14
eyes_open,-12.81
eyes_open,-13.42
eyes_open,-12.51
eyes_open,-10.53
eyes_open,-7.93
eyes_open,-5.49
eyes_open,-3.66
eyes_open,-2.59
eyes_open,-2.29
eyes_open,-2.44
eyes_open,-2.9
eyes_open,-3.05
eyes_open,-2.59
eyes_open,-1.37
eyes_open,0.46
eyes_open,2.75
eyes_open,5.19
eyes_open,6.87
eyes_open,7.48
eyes_open,7.02
eyes_open,5.19
eyes_open,2.6
eyes_open,-0.15
eyes_open,-2.44
eyes_open,-3.81
eyes_open,-4.12
eyes_open,-3.66
eyes_open,-3.05
eyes_open,-2.74
eyes_open,-3.05
eyes_open,-4.27
eyes_open,-5.79
eyes_open,-7.63
eyes_open,-9.15
eyes_open,-9.91
eyes_open,-9.91
eyes_open,-9.15
eyes_open,-7.32
eyes_open,-5.34
eyes_open,-3.05
eyes_open,-0.91
eyes_open,0.92
eyes_open,1.99
eyes_open,2.29
eyes_open,1.83
eyes_open,0.77
eyes_open,-0.61
eyes_open,-1.83
eyes_open,-2.29
eyes_open,-1.98
eyes_open,-1.06
eyes_open,0.16
eyes_open,1.38
eyes_open,2.29
eyes_open,2.9
eyes_open,3.21
eyes_open,3.67
eyes_open,4.12
eyes_open,4.73
eyes_open,4.89
eyes_open,4.28
eyes_open,2.9
eyes_open,0.46
eyes_open,-2.44
eyes_open,-5.34
eyes_open,-7.78
eyes_open,-9.15
eyes_open,-9.76
eyes_open,-9.3
eyes_open,-8.24
eyes_open,-7.17
eyes_open,-6.1
eyes_open,-4.57
eyes_open,-3.2
eyes_open,-1.52
eyes_open,0.31
eyes_open,1.99
eyes_open,3.21
eyes_open,3.82
eyes_open,3.67
eyes_open,3.06
eyes_open,2.29
eyes_open,1.99
eyes_open,2.14
eyes_open,2.75
eyes_open,3.82
eyes_open,4.73
eyes_open,5.19
eyes_open,4.89
eyes_open,4.12
eyes_open,2.75
eyes_open,0.92
eyes_open,-1.06
eyes_open,-3.05
eyes_open,-4.73
eyes_open,-5.49
eyes_open,-5.34
eyes_open,-4.27
eyes_open,-2.29
eyes_open,0.16
eyes_open,2.14
eyes_open,3.36
eyes_open,3.21
eyes_open,1.99
eyes_open,0.16
eyes_open,-1.67
eyes_open,-2.74
eyes_open,-2.44
eyes_open,-0.91
eyes_open,1.68
eyes_open,4.43
eyes_open,6.72
eyes_open,7.63
eyes_open,7.48
eyes_open,6.41
eyes_open,4.58
eyes_open,2.75
eyes_open,1.38
eyes_open,0.46
eyes_open,0.31
eyes_open,0.46
eyes_open,0.77
eyes_open,1.07
eyes_open,0.92
eyes_open,0.31
eyes_open,-0.45
eyes_open,-1.37
eyes_open,-2.29
eyes_open,-2.74
eyes_open,-3.05
eyes_open,-3.35
eyes_open,-3.81
eyes_open,-4.57
eyes_open,-6.1
eyes_open,-8.08
eyes_open,-10.07
eyes_open,-11.29
eyes_open,-11.59
eyes_open,-10.53
eyes_open,-8.69
eyes_open,-6.41
eyes_open,-4.57
eyes_open,-3.35
eyes_open,-2.74
eyes_open,-2.29
eyes_open,-1.52
eyes_open,0.61
eyes_open,3.82
eyes_open,7.79
eyes_open,11.6
eyes_open,14.04
eyes_open,14.5
eyes_open,12.52
eyes_open,8.85
eyes_open,4.58
eyes_open,0.92
eyes_open,-0.91
eyes_open,-1.06
eyes_open,0.16
eyes_open,1.68
eyes_open,2.75
eyes_open,2.6
eyes_open,1.22
eyes_open,-0.76
eyes_open,-2.13
eyes_open,-2.29
eyes_open,-0.91
eyes_open,1.99
eyes_open,5.34
eyes_open,8.24
eyes_open,9.77
eyes_open,9.92
eyes_open,8.55
eyes_open,6.26
eyes_open,3.97
eyes_open,2.6
eyes_open,1.99
eyes_open,2.29
eyes_open,2.75
eyes_open,2.75
eyes_open,1.68
eyes_open,-0.61
eyes_open,-3.66
eyes_open,-7.02
eyes_open,-10.07
eyes_open,-11.9
eyes_open,-11.9
eyes_open,-10.37
eyes_open,-7.78
eyes_open,-4.88
eyes_open,-2.44
eyes_open,-1.06
eyes_open,-0.91
eyes_open,-1.67
eyes_open,-2.74
eyes_open,-3.51
eyes_open,-3.66
eyes_open,-3.35
eyes_open,-2.9
eyes_open,-2.74
eyes_open,-3.05
eyes_open,-4.27
eyes_open,-5.95
eyes_open,-7.63
eyes_open,-9.15
eyes_open,-9.91
eyes_open,-9.91
eyes_open,-9.46
eyes_open,-8.54
eyes_open,-7.78
eyes_open,-7.17
eyes_open,-6.41
eyes_open,-6.1
eyes_open,-5.79
eyes_open,-5.49
eyes_open,-5.18
eyes_open,-5.03
eyes_open,-4.88
eyes_open,-4.57
eyes_open,-3.66
eyes_open,-2.13
eyes_open,-0.3
eyes_open,1.68
eyes_open,3.36
eyes_open,4.12
eyes_open,4.12
eyes_open,3.51
eyes_open,2.6
eyes_open,2.14
eyes_open,2.6
eyes_open,4.12
eyes_open,6.11
eyes_open,8.55
eyes_open,10.53
eyes_open,11.6
eyes_open,12.06
eyes_open,11.6
eyes_open,11.45
eyes_open,11.29
eyes_open,11.75
eyes_open,12.21
eyes_open,12.36
eyes_open,11.91
eyes_open,10.38
eyes_open,8.4
eyes_open,5.95
eyes_open,3.97
eyes_open,2.6
eyes_open,1.68
eyes_open,1.07
eyes_open,0.0
eyes_open,-1.67
eyes_open,-4.12
eyes_open,-6.86
eyes_open,-9.15
eyes_open,-9.91
eyes_open,-9.0
eyes_open,-6.25
eyes_open,-2.29
eyes_open,1.68
eyes_open,4.89
eyes_open,6.41
eyes_open,6.56
eyes_open,5.8
eyes_open,4.73
eyes_open,3.97
eyes_open,4.28
eyes_open,5.34
eyes_open,7.02
eyes_open,8.7
eyes_open,9.77
eyes_open,10.68
eyes_open,10.99
eyes_open,11.14
eyes_open,10.84
eyes_open,10.23
eyes_open,9.01
eyes_open,6.56
eyes_open,3.67
eyes_open,0.61
eyes_open,-2.13
eyes_open,-3.81
eyes_open,-4.12
eyes_open,-3.05
eyes_open,-1.22
eyes_open,0.61
eyes_open,1.68
eyes_open,1.83
eyes_open,0.92
eyes_open,-0.45
eyes_open,-1.83
eyes_open,-3.05
eyes_open,-3.81
eyes_open,-4.12
eyes_open,-4.73
eyes_open,-5.34
eyes_open,-5.95
eyes_open,-6.25
eyes_open,-5.64
eyes_open,-4.42
eyes_open,-2.29
eyes_open,0.61
eyes_open,3.51
eyes_open,6.41
eyes_open,9.01
eyes_open,10.84
eyes_open,12.67
eyes_open,13.74
eyes_open,14.35
eyes_open,14.19
eyes_open,13.13
eyes_open,10.99
eyes_open,8.24
eyes_open,5.19
eyes_open,2.29
eyes_open,0.16
eyes_open,-1.22
eyes_open,-1.67
eyes_open,-1.83
eyes_open,-1.52
eyes_open,-1.37
eyes_open,-1.22
eyes_open,-1.22
eyes_open,-1.37
eyes_open,-1.52
eyes_open,-1.67
eyes_open,-2.59
eyes_open,-3.96
eyes_open,-5.95
eyes_open,-8.24
eyes_open,-10.53
eyes_open,-11.75
eyes_open,-11.75
eyes_open,-9.91
eyes_open,-6.25
eyes_open,-1.06
eyes_open,4.73
eyes_open,10.07
eyes_open,14.65
eyes_open,17.4
eyes_open,18.31
eyes_open,17.25
eyes_open,14.96
eyes_open,12.21
eyes_open,9.77
eyes_open,8.4
eyes_open,7.94
eyes_open,8.7
eyes_open,10.23
eyes_open,11.91
eyes_open,13.43
eyes_open,14.5
eyes_open,15.11
eyes_open,15.41
eyes_open,15.87
eyes_open,16.79
eyes_open,17.86
eyes_open,19.08
eyes_open,20.15
eyes_open,20.91
eyes_open,20.76
eyes_open,19.84
eyes_open,18.31
eyes_open,16.64
eyes_open,15.41
eyes_open,14.5
eyes_open,14.19
eyes_open,14.5
eyes_open,14.96
eyes_open,15.41
eyes_open,15.41
eyes_open,15.11
eyes_open,14.8
eyes_open,14.04
eyes_open,13.74
eyes_open,13.28
eyes_open,13.28
eyes_open,13.43
eyes_open,13.43
eyes_open,13.43
eyes_open,12.97
eyes_open,12.52
eyes_open,11.75
eyes_open,11.14
eyes_open,10.53
eyes_open,10.23
eyes_open,10.07
eyes_open,10.07
eyes_open,10.23
eyes_open,10.38
eyes_open,10.68
eyes_open,10.99
eyes_open,11.29
eyes_open,11.29
eyes_open,10.99
eyes_open,10.07
eyes_open,9.16
eyes_open,8.09
eyes_open,7.48
eyes_open,7.79
eyes_open,9.16
eyes_open,11.14
eyes_open,13.58
eyes_open,15.72
eyes_open,17.09
eyes_open,17.4
eyes_open,16.94
eyes_open,16.18
eyes_open,15.41
eyes_open,15.57
eyes_open,16.48
eyes_open,17.55
eyes_open,18.47
eyes_open,18.47
eyes_open,17.4
eyes_open,15.26
eyes_open,12.67
eyes_open,10.53
eyes_open,8.85
eyes_open,8.09
eyes_open,7.79
eyes_open,7.02
eyes_open,5.65
eyes_open,3.21
eyes_open,0.16
eyes_open,-2.59
eyes_open,-4.12
eyes_open,-3.35
eyes_open,-0.45
eyes_open,4.43
eyes_open,10.07
eyes_open,14.96
eyes_open,17.86
eyes_open,18.31
eyes_open,16.79
eyes_open,13.74
eyes_open,10.23
eyes_open,7.33
eyes_open,5.34
eyes_open,4.43
eyes_open,4.12
eyes_open,4.12
eyes_open,3.97
eyes_open,3.67
eyes_open,3.06
eyes_open,2.75
eyes_open,3.21
eyes_open,4.28
eyes_open,5.8
eyes_open,7.48
eyes_open,8.55
eyes_open,8.7
eyes_open,7.63
eyes_open,5.19
eyes_open,2.6
eyes_open,0.16
eyes_open,-1.06
eyes_open,-1.06
eyes_open,0.31
eyes_open,2.14
eyes_open,3.67
eyes_open,3.97
eyes_open,2.75
eyes_open,0.0
eyes_open,-3.35
eyes_open,-6.41
eyes_open,-8.54
eyes_open,-9.46
eyes_open,-9.0
eyes_open,-8.24
eyes_open,-7.32
eyes_open,-6.56
eyes_open,-5.95
eyes_open,-5.18
eyes_open,-3.81
eyes_open,-1.52
eyes_open,1.07
eyes_open,3.36
eyes_open,4.58
eyes_open,4.43
eyes_open,2.75
eyes_open,-0.15
eyes_open,-3.2
eyes_open,-5.64
eyes_open,-7.32
eyes_open,-7.93
eyes_open,-8.24
eyes_open,-8.39
eyes_open,-8.69
eyes_open,-9.3
eyes_open,-9.61
eyes_open,-9.46
eyes_open,-8.54
eyes_open,-7.17
eyes_open,-5.49
eyes_open,-4.88
eyes_open,-5.18
eyes_open,-6.56
eyes_open,-8.39
eyes_open,-10.22
eyes_open,-10.98
eyes_open,-10.37
eyes_open,-8.85
eyes_open,-6.56
eyes_open,-4.88
eyes_open,-4.12
eyes_open,-4.73
eyes_open,-5.79
eyes_open,-7.32
eyes_open,-8.39
eyes_open,-8.54
eyes_open,-7.63
eyes_open,-6.41
eyes_open,-5.49
eyes_open,-5.34
eyes_open,-6.41
eyes_open,-8.39
eyes_open,-10.98
eyes_open,-13.42
eyes_open,-15.26
eyes_open,-15.71
eyes_open,-14.64
eyes_open,-12.66
eyes_open,-9.61
eyes_open,-6.41
eyes_open,-3.81
eyes_open,-1.98
eyes_open,-1.52
eyes_open,-2.44
eyes_open,-4.42
eyes_open,-7.02
eyes_open,-9.46
eyes_open,-11.29
eyes_open,-12.36
eyes_open,-12.51
eyes_open,-12.05
eyes_open,-10.98
eyes_open,-9.91
eyes_open,-8.85
eyes_open,-8.08
eyes_open,-7.32
eyes_open,-6.25
eyes_open,-5.18
eyes_open,-4.12
eyes_open,-3.35
eyes_open,-2.9
eyes_open,-3.2
eyes_open,-3.96
eyes_open,-5.18
eyes_open,-6.41
eyes_open,-7.17
eyes_open,-7.47
eyes_open,-7.32
eyes_open,-6.71
eyes_open,-5.95
eyes_open,-4.88
eyes_open,-3.51
eyes_open,-1.83
eyes_open,0.61
eyes_open,3.36
eyes_open,6.11
eyes_open,8.24
eyes_open,9.16
eyes_open,8.85
eyes_open,6.87
eyes_open,4.12
eyes_open,1.22
eyes_open,-0.76
eyes_open,-1.37
eyes_open,-0.76
eyes_open,0.77
eyes_open,2.29
eyes_open,3.21
eyes_open,2.75
eyes_open,1.07
eyes_open,-1.52
eyes_open,-4.42
eyes_open,-6.71
eyes_open,-7.93
eyes_open,-7.93
eyes_open,-7.02
eyes_open,-5.49
eyes_open,-3.81
eyes_open,-2.13
eyes_open,-0.76
eyes_open,0.16
eyes_open,0.61
eyes_open,0.61
eyes_open,0.16
eyes_open,-1.06
eyes_open,-2.59
eyes_open,-4.42
eyes_open,-6.1
eyes_open,-6.86
eyes_open,-6.56
eyes_open,-4.88
eyes_open,-1.83
eyes_open,1.99
eyes_open,5.8
eyes_open,8.7
eyes_open,9.77
eyes_open,9.16
eyes_open,6.87
eyes_open,3.67
eyes_open,0.46
eyes_open,-1.83
eyes_open,-2.74
eyes_open,-2.59
eyes_open,-2.13
eyes_open,-2.13
eyes_open,-3.66
eyes_open,-6.86
eyes_open,-11.14
eyes_open,-15.41
eyes_open,-18.61
eyes_open,-19.68
eyes_open,-18.15
eyes_open,-14.64
eyes_open,-10.53
eyes_open,-6.71
eyes_open,-4.42
eyes_open,-4.27
eyes_open,-5.49
eyes_open,-7.17
eyes_open,-8.08
eyes_open,-7.47
eyes_open,-5.18
eyes_open,-1.67
eyes_open,1.83
eyes_open,4.28
eyes_open,5.04
eyes_open,4.43
eyes_open,2.6
eyes_open,0.46
eyes_open,-0.91
eyes_open,-1.22
eyes_open,-0.61
eyes_open,0.61
eyes_open,1.99
eyes_open,3.06
eyes_open,3.51
eyes_open,3.51
eyes_open,2.75
eyes_open,1.68
eyes_open,0.16
eyes_open,-1.83
eyes_open,-3.96
eyes_open,-5.95
eyes_open,-7.47
eyes_open,-8.08
eyes_open,-7.32
eyes_open,-5.34
eyes_open,-2.9
eyes_open,-0.61
eyes_open,0.77
eyes_open,1.07
eyes_open,0.46
eyes_open,-0.76
eyes_open,-1.67
eyes_open,-2.13
eyes_open,-1.83
eyes_open,-1.37
eyes_open,-1.22
eyes_open,-1.83
eyes_open,-3.2
eyes_open,-4.27
eyes_open,-4.57
eyes_open,-3.35
eyes_open,-0.3
eyes_open,4.28
eyes_open,8.85
eyes_open,12.21
eyes_open,13.13
eyes_open,11.45
eyes_open,7.18
eyes_open,1.68
eyes_open,-3.66
eyes_open,-7.93
eyes_open,-10.37
eyes_open,-11.14
eyes_open,-10.98
eyes_open,-10.22
eyes_open,-9.46
eyes_open,-9.0
eyes_open,-8.08
eyes_open,-6.71
eyes_open,-4.88
eyes_open,-2.44
eyes_open,0.0
eyes_open,1.68
eyes_open,2.29
eyes_open,1.53
eyes_open,-0.15
eyes_open,-2.13
eyes_open,-4.12
eyes_open,-5.49
eyes_open,-6.56
eyes_open,-7.32
eyes_open,-7.63
eyes_open,-7.32
eyes_open,-6.71
eyes_open,-5.34
eyes_open,-3.05
eyes_open,-0.45
eyes_open,2.14
eyes_open,3.97
eyes_open,4.58
eyes_open,3.67
eyes_open,1.53
eyes_open,-1.37
eyes_open,-3.96
eyes_open,-5.49
eyes_open,-5.79
eyes_open,-4.88
eyes_open,-3.35
eyes_open,-1.67
eyes_open,-0.45
eyes_open,0.46
eyes_open,1.07
eyes_open,1.83
eyes_open,2.9
eyes_open,4.43
eyes_open,5.95
eyes_open,7.18
eyes_open,7.63
eyes_open,7.18
eyes_open,5.8
eyes_open,3.82
eyes_open,1.83
eyes_open,0.0
eyes_open,-1.37
eyes_open,-2.59
eyes_open,-3.35
eyes_open,-3.66
eyes_open,-3.35
eyes_open,-2.29
eyes_open,-0.3
eyes_open,2.29
eyes_open,5.34
eyes_open,8.09
eyes_open,10.23
eyes_open,11.29
eyes_open,11.29
eyes_open,10.68
eyes_open,9.77
eyes_open,9.31
eyes_open,9.16
eyes_open,9.31
eyes_open,9.31
eyes_open,9.01
eyes_open,8.09
eyes_open,6.72
eyes_open,5.04
eyes_open,3.51
eyes_open,2.29
eyes_open,1.22
eyes_open,0.16
eyes_open,-0.91
eyes_open,-1.98
eyes_open,-2.9
eyes_open,-3.2
eyes_open,-2.59
eyes_open,-1.06
